TIM_Id,Subject,Severity,Description,Initiation_Date
ProjectE - TIM - 1707,"File heap.c, line 549, ambiguous assignment of pre-processor data.",3,"It is not clear whether the case ""case HEAP_END_OF_HEAPS"" on line 549 of heap.c, where ""#define HEAP_END_OF_HEAPS 0x4ea99ae4"" in heap_cfg.h, can ever be TRUE or whether the hex value 0x4ea99ae4 represents the end of the heap in memory. heap.c, line 549 /* ** Check the rest of the heap file for errors */ if (!useDefaultCfg){ done = 0; while (!done && (useDefaultCfg == FALSE)) { heapType = get_allocation(heapCfgFile, &allocBuffer); switch (heapType){ case HEAP_VARIABLE_SYSTEM: case HEAP_FIXED_SYSTEM: case HEAP_VARIABLE_EXTENT: break; case HEAP_VARIABLE_EXTENT_FAST: free(allocBuffer.heapVarAttr.varExtHeapFast.subListTbl); break; 549 case HEAP_END_OF_HEAPS: done = -1; break; default: useDefaultCfg = TRUE; break; } } if (lseek(heapCfgFile,0,SEEK_SET) != 0){ useDefaultCfg = TRUE; } } return heapCfgFile; --------------------------------------------------- heap_cfg.h #define HEAP_END_OF_HEAPS 0x4ea99ae4",5/12/06
ProjectE - TIM - 1704,"File eps_schedule.c, line 46, string array assignments are not NULL terminated",3,"Each of the strings stored in the array strucuture as the second element will use all eight chars of tag_t (see header fsw_types.h, below) and leave no character for a terminating NULL. Review of the usage of the array and its elements shows use of strncpy() and faulty use of the string array is not apparent. Lack of documentation of the array usage and its use throughout the FSW (31 calls to the routine createCPDU()) raises the risk of mis-use. eps_schedule.c, line 46 eps_cpdu_t eps_schedule_cpdu[NUM_EPS_CPDU] = { {EPS_SWITCH_VERIFY_CPDU, ""SW_VERIF"", 0.1, 10.0, 0}, {EPS_SWITCH_CMD_HW_CPDU, ""SW_CMDHW"", 0.1, 10.0, 0}, {EPS_SWITCH_VALIDATE_CPDU, ""SW_VALID"", 0.1, 10.0, 0}, {EPS_CHARGE_CONTROL_CPDU, ""EPS_CC"", 0.1, 10.0, 0}, {EPS_ANALOG_READ_CPDU, ""EPS_A_RD"", 0.1, 10.0, 0} }; fsw_types.h /* Context switch, task utiliztion, cyclical period duration and utilization */ typedef char tag_t[8];",5/12/06
ProjectE - TIM - 1703,"File eps_initiator.c, global epsPyroBadWriteCntr, uninitialized and leading to faulty engineering telemetry",2,"Global variable epsPyroBadWriteCntr (file eps_initiator.c) is not explicitly initialized and functions as a counter and is accessed and its data passed to telemetry through execution of function tlm_store_uint(BUS_BAD_WRITE_CNTR_PIU_TLM_ID, epsPyroBadWriteCntr) in numerous statements in the file eps_initiator.c. uint32_t epsPyroBadWriteCntr;",5/12/06
ProjectE - TIM - 1702,"File eps_emic_sw.c, line 2374, out-of-bounds array access",4,"Due to the use of the "">="" comparison in the conditional on line 2374, the array eps_emic_sw_fp_enable_word[fp_enable_word_idx] on line 2393 can be accessed 1 index beyond array boundaries. File eps_emic_sw.c, line 2374 /* Define the number of fp enable word(s) for the EMIC switches MSP01 has one EMIC card, one fp enable word is needed. Genesis has two EMIC cards, two fp enable words are needed. */ #ifdef EPS_GENESIS #define NUM_EPS_EMIC_SW_FP_ENABLE_WORDS 2 #else #define NUM_EPS_EMIC_SW_FP_ENABLE_WORDS 1 #endif ... ... static FP_Enables_t eps_emic_sw_fp_enable_word[NUM_EPS_EMIC_SW_FP_ENABLE_WORDS]; ... ... void eps_emic_sw_set_fp_enable(eps_emic_sw_id_t id, bool_t enable) /*----- End Prototype -----*/ { uint32_t command; uint32_t mask; int fp_enable_word_idx; /*+++++ * Get fault protection enable word for switch -----*/ fp_enable_word_idx = eps_emic_sw[id].fp_enable_word; /*+++++ * If the specified fault protection enable word is valid -----*/ if ((0 <= fp_enable_word_idx) && 2374 (NUM_EPS_EMIC_SW_FP_ENABLE_WORDS >= fp_enable_word_idx)) { /*+++++ * If the specified fault protection enable state is FALSE -----*/ if (FALSE == enable) { /*+++++ * set command word to ENABLE_NONE -----*/ command = ENABLE_NONE; } /*+++++ * Set fault protection enable word for EMIC switches -----*/ FPU_Enable_Set(command, mask, 2393 eps_emic_sw_fp_enable_word[fp_enable_word_idx]);",5/12/06
ProjectE - TIM - 1701,"eps_ccu.c, line 3633, mismatched enumerators, concern with use of #ifdef EPS_GENESIS",3,"The statement on line 3633 of eps_ccu.c is a comparison of mismatched enumerator types. While they are mismatched, review of all applications of the enumrators verifies that they are being handled and used consistently; but not documented. This review raises a concern with the use of ""#ifdef EPS_GENESIS"" (also #ifndef) embedded throughout the code. IV&V recommends that the developer review the use of the pre-processor statement. Possibly incorrectly excluding or including code. enumerator value EPS_ERROR_SENSOR_FAILED is defined in typedef ""eps_error_t"" of header file eps.h Function FP_Condition_t() is of enumerator typedef eps_sensor_data_id_t defined in the header file EPS_msg.h File eps_ccu.c, line 3633 /*+++++ * for all successive battery voltage tap sensors -----*/ for ( l_sensor = 1; l_sensor < NUM_EPS_CCU_BAT_CELL_ID; l_sensor++ ) { /*+++++ * If the read of the current battery tap voltage is successful * If the sensor for the previous battery tap voltage is not FAILED * augment total voltage with the difference between current and previous readings * increment the number of good sensors * set previous battery cell voltage to current battery cell voltage -----*/ 3633 if (eps_sensor_data_read_eu(l_batt->voltage_sensor_id[l_sensor], &l_voltage) != EPS_ERROR_SENSOR_FAILED) { if (eps_sensor_data_get_cond(l_batt->voltage_sensor_id[l_sensor-1]) != EPS_ERROR_SENSOR_FAILED) { l_total_voltage += l_voltage - l_prev_voltage; l_number_of_sensors++; } l_prev_voltage = l_voltage; } }",5/12/06
ProjectE - TIM - 1700,"eps_ccu.c, line 3396, Enumerator type mismatch",4,"There is a type mismatch between ""l_ccu->pm[l_pm_id].state"" and EPS_CCU_PM_CMD_ENABLE on line 3396 of eps_ccu.c. The structure element ""state"" is of type eps_ccu_pm_state_t and the enuerator value is of type eps_ccu_pm_cmd_t (state vs. cmd). The code executes as intended although only because the enumerator value of cmd-enable and state-enable are the same enumerator value (1) in their respective typedefs. eps_ccu.c, line 336 for (l_pm_id = 0; l_pm_id < NUM_EPS_CCU_PM_ID; l_pm_id++) { 3396 if (l_ccu->pm[l_pm_id].state == EPS_CCU_PM_CMD_ENABLE) { eps_ccu_pm_set_cond(ccu_id, l_pm_id, Good); } } eps_ccu.h /* define cmd values for CCU PM */ typedef enum { EPS_CCU_PM_CMD_DISABLE, EPS_CCU_PM_CMD_ENABLE, NUM_EPS_CCU_PM_CMD } eps_ccu_pm_cmd_t; /* define state values for CCU PM */ typedef enum { EPS_CCU_PM_STATE_DISABLE, EPS_CCU_PM_STATE_ENABLE, NUM_EPS_CCU_PM_STATE } eps_ccu_pm_state_t;",5/12/06
ProjectE - TIM - 1699,"eps_ccu.c, function eps_ccu_calc_amp_hour_soc(), line 690, array address compared instead of its data value.",2,"An if-conditional is always FALSE due to the referencing of the ""ls_first_time"" array address rather than the first data value of the array. The array is defined local static, is initialized, used in the conditional with corresponding inline documentation and leads to further faulty assignments. eps_ccu.c, function eps_ccu_calc_amp_hour_soc(), line 690 670 static bool_t ls_first_time[NUM_EPS_CCU_ID] = {FALSE}; 671 ... 684 685 /*+++++ 686 * If this is the first time through this function 687 * set the last time to the current time and 688 * set the ""first time through"" flag to true. 689 -----*/ 690 if (ls_first_time == FALSE) { 691 692 ls_last_time[ccu_id] = l_current_time; 693 ls_first_time[ccu_id] = TRUE; 694 695 } 696 l_delta_time = l_current_time - ls_last_time[ccu_id];",5/12/06
ProjectE - TIM - 1698,"File cio_operation.c, line 248, uninitialized variable, boolean at left of && in if-condition is faulty",3,"The local variable ""cont"" (file cio.mod/cio_operation.c) is used as a status variable and is not initialized. As a consequence, the boolean to the left of the && in the if-conditional on line 248 can be ambiguous/faulty. cio.mod/cio_operation.c, line 248 static boolean evaluate_expression( { cio_data_type temp; boolean cont; ... switch (opcode) { case CIO_OPCODE_NOOP: cont = TRUE; break; ... case CIO_OPCODE_RETURN: if (*source_ptr == 0) result = FALSE; else result = TRUE; *instruction_index_ptr = CIO_NO_INSTRUCTION_INDEX; return result; break; ... } 248 if (cont && *instruction_index_ptr < instruction_index_max_limit) (*instruction_index_ptr)++; else *instruction_index_ptr = CIO_NO_INSTRUCTION_INDEX; return TRUE; }",5/12/06
ProjectE - TIM - 1697,"Inst6_GetDeviceTemp, line 712, return value (temperature) not assigned a value.",3,"Variable 'temp' (meaning temperature) (line 676) is not initialized. The variable ""mode"" is never given the value Inst6_TEMP_LAST, therefore the if-condition is always false, the else is executed (and its switch statement) and consequently, variable temp (the function return value) is left unassigned. None of the functions that call Inst6_GetDeviceTemp() check the function's return value (i.e. ""temp""). f1_sci_obj.mod\Inst6.mod\Inst6_preheat.c, line 712 int16_t Inst6_GetDeviceTemp(uint16_t htr_select, uint16_t mode) { 676 int16_t temp; if (Inst6_TEMP_LAST == mode) { /* get last ADC value from a move and use that */ temp = Inst6_heaters[htr_select].cur_temp; } else { /* assume that we're in Inst6_TEMP_NOW mode--get fresh reading */ switch (htr_select) { case Inst6_HTR_AZ: ... } } 712 return temp; The function Inst6_GetDeviceTemp while passing value Inst6_TEMP_NOW. The function does not have a switch case (above) for this value (except for default case [do nothing]). Inst6_GetDeviceTemp(i, Inst6_TEMP_NOW);",5/12/06
ProjectE - TIM - 1696,"File Inst6_image.c, return value of Inst6_CCDProcHotPix() not assigned, not tested.",3,"The function Inst6_CCDProcHotPix()(Inst6_image.c) does no receive and check the return status from the call to img_FixPixels(). The return value from img_FixPixels() should determine the value returned by Inst6_CCDProcHotPix(). Consequently, return status of Inst6_CCDProcHotPix() is always true. uint16_t Inst6_CCDProcHotPix(uint16_t ccd_sel) { uint16_t rc; rc = MAGI_OK; if (MAGI_OK == rc) { if (Inst6_CCD.img[ccd_sel].hotpix) { /* load the left hot pixel table */ img_LoadTable(Inst6_CCD.img[ccd_sel].hotpix_tbl,IMG_TBL_HP,IMG_TBL_Inst6); /* call the pixel correction utility */ img_FixPixels (Inst6_CCD.exp[ccd_sel].caller_id, Inst6_CCD.exp[ccd_sel].slot_id, Inst6a_BLOCK, IMG_TBL_HP, IMG_TBL_Inst6, Inst6_CCD.img_width, Inst6_CCD.img_height, IMG_DO_HISTOGRAM, &Inst6_histogram[0]); } } return rc; }",5/12/06
ProjectE - TIM - 1695,"Inst6_image.c, line 440, potential out-of-bounds assignment of an array",3,"If Inst6 is commanded such that the variable ccd_sel (i.e. CCD selected) is equal to Inst6_CCD_BOTH, then in switch ""switch(ccd_sel)"" and ""case Inst6_CCD_BOTH"" in functions Inst6_CCDShutterExpose() and Inst6_Expose(), the function Inst6_CCDPowerSet() is called and within this function, the processor will write out of bounds of the array Inst6_CCD.pwr[ccd_sel].state. The out-of-bounds error will occur on line 440 in file Inst6_image.c The following code excerpts show the location where the error will occur and the conditions and definitions that lead to it. f1_sci_obj.mod\Inst6.mod\Inst6_image.c, line 440 160 Inst6_CCDParams_t Inst6_CCD; /**< Current CCD control parameters */ ... 394 uint16_t Inst6_CCDPowerSet(uint16_t ccd_sel, uint16_t power_state) 395 { ... 438 else { 439 /* record power set failure for selected camera */ 440 Inst6_CCD.pwr[ccd_sel].state = Inst6_CCD_PWR_FAULT; The following code excerpts identify calls to Inst6_CCDPowerSet for which ccd_sel could have the value Inst6_CCD_BOTH and consequently lead to an overflow of the array by 1. Inst6_image.c ----------------------------------- and in function Inst6_Expose(), the same statement construction exists uint16_t Inst6_CCDShutterExpose(uint16_t ccd_sel) { uint16_t rc; /* check to see if we need to power-up the camera(s) */ switch (ccd_sel) { /* FALLTHROUGH IS INTENTIONAL */ case Inst6_CCD_LEFT: case Inst6_CCD_RIGHT: if (Inst6_CCD_OFF == Inst6_CCD.pwr[ccd_sel].state) { Inst6_CCDPowerSet(ccd_sel, Inst6_CCD_ON); /* send a reset to the CCD's */ Inst6_CCDReset(ccd_sel); } break; case Inst6_CCD_BOTH: if (Inst6_CCD_OFF == Inst6_CCD.pwr_state) { Inst6_CCDPowerSet(ccd_sel, Inst6_CCD_ON); /* send a reset to the CCD's */ Inst6_CCDReset(ccd_sel); } break; ... also in function Inst6_Expose(), the following call to the function Inst6_CCDPowerSet could send the value Inst6_CCD_BOTH. /* see if we need to power-down the CCD's */ if ((TRUE == Inst6_CCD.pwr[Inst6_CCD_LEFT].autopwr) || (TRUE == Inst6_CCD.pwr[Inst6_CCD_RIGHT].autopwr)) { /* send power-down command */ Inst6_CCDPowerSet(ccd_sel, Inst6_CCD_OFF); } Inst6_types.h ----------------------------------- enum { Inst6_CCD_LEFT = 0, Inst6_CCD_RIGHT, Inst6_CCD_BOTH, Inst6_CCD_DEVICES = Inst6_CCD_BOTH } Inst6_ccd_sel_t; typedef struct { uint16_t source; /* Current img src: Left, Right or Both */ int16_t pwr_state; /* Current overall CCD power state */ time_t pwr_ontime; /* Time CCD's were enabled */ /* CCD Power control parameters */ Inst6_ccd_pwr_t pwr[Inst6_CCD_DEVICES]; /* Power states of both CCD's */ /* CCD Exposure control parameters */ Inst6_ccd_exp_t exp[Inst6_CCD_DEVICES]; /* Exposure parameters for each CCD */ ... } Inst6_CCDParams_t;",5/12/06
ProjectE - TIM - 1694,"Inst6_image.c, uninitialized return status value",3,"Local variable ""power"" is unintialized and can return with a random value. The return value depends on variable ccd_sel which presently appears to be receiving only values of Inst6_CCD_LEFT and Inst6_CCD_RIGHT; however, a third value exists Inst6_CCD_BOTH and the default case would permit an ambiguous/corrupt value for ccd_sel and return a false function status. f1_sci_obj.mod\Inst6.mod\Inst6_image.c, line 209 uint16_t Inst6_CCDGetPowerState(uint16_t ccd_sel) { uint16_t power; switch (ccd_sel) { case Inst6_CCD_LEFT: case Inst6_CCD_RIGHT: power = Inst6_CCD.pwr[ccd_sel].state; break; default: break; } 209 return power; }",5/12/06
ProjectE - TIM - 1693,"Inst8_paci.c, uninitialized structure, ambiguous return value",3,"The parameter disc.value is not initialized and can potentially reach line 747 or 763 with an ambiguous value and assign the value to the return variable ""rc"". The return value (rc) of the function Inst8_PACIDiscrete is evaluated in the calling routines. f1_sci_obj.mod\Inst8.mod\Inst8_paci.c, Function Inst8_PACIDiscrete(), line 747, 763 665 int16_t Inst8_PACIDiscrete(uint16_t disc_line, uint16_t function) 666 { 667 int nDiscretes; 668 int16_t rc; 669 discrete_t disc; ... ... 738 else { 739 /* No error */ 740 /* Resets the persistence count for this interface. Not the total count! */ 741 FPU_Counter_NoError(&Inst8_inst_if_cmd_err_cnt); 742 /* If responses are enabled make the condition Good again */ 743 if (0!=(Inst8_Cfg.fp_enable & Inst8_INST_IF_CMD_RESP)) { 744 FPU_Condit_ToGood(&Inst8_system_fp_cond); 745 } 746 Inst8_disc_fault_gate = FALSE; /* reset the EVR gate */ 747 rc = (int16_t) disc.value; 748 } 749 } 750 else if (ERROR == nDiscretes) { 751 if (!Inst8_disc_fault_gate) { 752 EVR_REPORT_EVENT_2(EVR_WARNING, 753 Inst8_PACI_DISC_FAIL_EVR_ID, 754 EVR_LOC(__LINE__), 755 ""Inst8: Discrete I/O error, function: %d discrete: %d"", 756 (int)function, 757 (int)disc_line); 758 rc = ERROR; 759 } 760 } 761 else { 762 Inst8_disc_fault_gate = FALSE; /* reset the EVR gate */ 763 rc = (int16_t) disc.value;",5/12/06
ProjectE - TIM - 1692,"Inst8_paci_com.c, bit shift is unparenthesized, intention is not clear",4,"On line 336 of ra_paci_com.c of module ra.mod, the bit shift argument is unparentesized. It is not clear whether the left bit shift should be ""4"" or (4*(3-joint)). joint ranges from 0 to a value of 3, and ""*"" takes precedence over ""<<"" and most likely the intention is the latter. if (command->cmd_type == Inst9_CMD_WRITE_DATA) { buf[0] = 0xE800; buf[1] = 0; for (joint = 0; joint < Inst9_DOF; joint++) { 335 buf[1] += ((command->cmd.write[joint].type & 0x0007) << 336 4 * (3 - joint)); if (command->cmd.write[joint].type == Inst9_VOLT) { buf[joint + 2] = command->cmd.write[joint].data.mtr_volt << 3; } else if (command->cmd.write[joint].type == Inst9_OC_COUNT) { buf[joint + 2] = command->cmd.write[joint].data.oc_count.start + (command->cmd.write[joint].data.oc_count.nonstart << 8); } else { buf[joint + 2] = command->cmd.write[joint].data.dn; } } } ------------ ra_common.h: #define Inst9_DOF 4",5/12/06
ProjectE - TIM - 1691,"Inst7_main_init(), counter variable (problems) not counting all errors",3,"In the function Inst7_main_init(), an error is not counted by local variable ""problems"" because a check of the return value from heap_get_hdr() is not checked. heap_get_hdr and heap_alloc checks the status of heap. It appears that problems should count an error by including a check of heap_get_hdr(). This would also explain the intention of using operator ""+="" in the statement that follows on line 1173. f1_sci_obj.mod\Inst7.mod\Inst7.c, line 1168 static int Inst7_main_init(void) { int problems = 0; /* Default, no problems */ /* Get the memory heap */ 1168 if (!problems) { heap = heap_get_hdr(HEAP_Inst7); } /* Open devices */ 1173 problems += open_devices(); /* Establish EPS power callback and msg queue */ if(eps_comp_pwr_callback(EPS_COMP_ID_Inst7, eps_power_callback) != EPS_OK) problems += 1; if(eps_comp_msg_q(EPS_COMP_ID_Inst7, TASK_ID_Inst7, OBJ_ID_NO_OBJECTS, INST_ID_NO_INSTANCES, EPS_MSG_PRIORITY) != EPS_OK) problems += 1; return(problems); }",5/12/06
ProjectE - TIM - 1690,"ice_tbl.c, Global ice_wNoSegV, potential erroneous use of global variable",3,"Potential erroneous use of one global variable in place of another in file ice_tbl.c of Inst6a.mod. Two globals are defined- ice_wNoSegV and ice_wNoSegH. They are treated the same way but when applied, ice_wNoSegH appears to have been placed in an equation (line 935) where ice_wNoSegV should be. There is no inline documentation to backup usage. /* Globals */ /*! number of segments in height of image */ uint16_t ice_wNoSegV; /*! number of segments in width of image */ uint16_t ice_wNoSegH; ERROR_CODE ice_CalcSegments(uint16_t num, uint16_t pkt_size, iceCommand_t *psICEComp) { ... if (num >= wNumSegs) { /* end of loop check (pkt_count overrun)*/ wError = ICE_ERR_SEG_NUM; } else { /* do segments after the first */ psICEComp->wSegmentRow = (uint16_t)(num / ice_wNoSegH) * wSegH; /* seg(num) row position */ 935 psICEComp->wSegmentCol = (uint16_t)(num % ice_wNoSegH) * wSegW; /* seg(num) column position */ }",5/12/06
ProjectE - TIM - 1689,Inst9 Level 5 Requirement 56 Is Not Met in Inst9 SDD,3,"RAFSW does not always “shutdown power to the Inst9 and RAE if the RAFSW is in a fault state and the Inst9 is powered.” Inst9 Level 5 Requirement 56 states “The RAFSW shall shutdown power to the Inst9 and RAE if the RAFSW is in a fault state and the Inst9 is powered.” Section 3.4 Fault and Event Protection (under Software Architecture) states “It is possible for a fault expansion to be interrupted by another fault/event and cause the execution of another fault expansion. The number of interruptions is limited in three ways: 1. If the total recursion depth exceeds a hard-coded limit (to prevent stack overflow), power is shut down to the arm and no further action is permitted; 2. The number of interruptions by each type of fault/event is limited (e.g., while executing ra_dig_trench, only n motion-impeded events are permitted); 3. If interrupted while moving the arm to a safe place after the limit is reached, power is shut down to the arm and no further action is permitted.”",4/27/06
ProjectE - TIM - 1688,Inst9 SDD Contradicts Inst9 Level 5 Requirement 55,3,"Inst9 Level 5 Requirement 55 states “The RAFSW shall reject subsequent move/heat commands (or any command that communicates with the RAE) if the RAFSW is in a fault state.” Section 2.2 Command Sequencing states the “RAFSW will create a sequence of actuator commands to be executed in the event of a fault or event.” Section 2.4 Fault and Event Protection (under Requirements) states “Depending on the fault/event detected, the RAFSW will attempt to recover from the condition.” Section 3.1 Behavior Model states “If an event/fault occurs during the execution of a command, the system will attempt to recover from the event/fault, if appropriate, by moving to the generating recovery expansion. Failing recovery, a safing expansion will be executed and power removed from the arm.” Section 3.4 Fault and Event Protection (under Software Architecture) states “If a fault/event is detected, any arm motion will be stopped and the fault/event reported to the Inst9 Manager task. Receipt of a fault/event message by the Inst9_Manager task will interrupt the current task expansion and cause the execution of a fault expansion.” In Table 7. Robotic Arm Fault Protection, the action described of the “premature motion termination” or “stalled” fault for the “all motion cmds” Task is “return continue” for the Fault Expansion.",4/27/06
ProjectE - TIM - 1685,Inst9 Level 5 Requirement 45 does not trace to the Inst9 SDD,3,Inst9 SDD does not show or describe “pausing Inst9 operations when a joint temperature exceeds a specified threshold and resuming when the motor cools down below a specified threshold.” Inst9 Level 5 Requirement 45 states “The RAFSW shall protect the Inst9 from motor over-heating by monitoring the joint temperatures and pausing Inst9 operations when a joint temperature exceeds a specified threshold and resuming when the motor cools down below a specified threshold.”,4/27/06
ProjectE - TIM - 1683,Inst9 Level 5 Requirement 29 does not trace to the Inst9 SDD,3,"No hard-coded limits, consistent with Inst9 Level 5 Requirement 29, are specified or identified in Inst9 SDD. Inst9 Level 5 Requirement 29 states “The RAFSW shall implement hard-coded lower limits on path generation parameters under which the parameters cannot be set.”",4/27/06
ProjectE - TIM - 1682,Inst9 Level 5 Requirement 28 does not trace to the Inst9 SDD,3,Inst9 Level 5 Requirement 28 states “The RAFSW shall implement PID control of the Inst9 joints.”,4/27/06
ProjectE - TIM - 1681,Inst9 Level 5 Requirement 23 does not trace to the Inst9 SDD,3,"Inst9 Level 5 Requirement 23 states “The RAFSW shall derive and implement the inverse kinematics of the Inst9 using closed-form solutions based on Denavit-Hartenberg conventions. “ Appendix D. Data Structures of Inst9 SDD has change comments/notes regarding forward/inverse kinematics, but has no record of descriptions consistent with the requirement 23.",4/27/06
ProjectE - TIM - 1680,Inst9 Level 5 Requirement 22 does not trace to the Inst9 SDD,3,"Inst9 Level 5 Requirement 22 is not addressed by the Inst9 SDD. Requirement 22 states “The RAFSW shall derive and implement the forward kinematics of the Inst9 using homogeneous coordinates and homogeneous transformations from the Inst9 base frame to the tool frame based on Denavit-Hartenberg conventions.” Appendix D. Data Structures of Inst9 SDD has change comments/notes regarding forward/inverse kinematics, but has no record of descriptions consistent with the requirement 22.",4/27/06
ProjectE - TIM - 1679,Inst9 Level 5 Requirement 20 does not trace to the Inst9 SDD,3,Inst9 Level 5 Requirement 20 is not addressed in the Inst9 SDD. Requirement 20 states “The RAFSW shall support the capability of positioning the end-effector tools with a repeatability of 1.5 cm in the surface workspace and 0.5 cm in the deck workspace.”,4/27/06
ProjectE - TIM - 1678,Inst9 Level 5 Requirement 19 does not trace to the Inst9 SDD,3,Inst9 Level 5 Requirement 19 is not addressed in the Inst9 SDD. Requirement 19 states “The RAFSW shall support the capability to position the end-effector tools to an absolute accuracy of 3 cm in free space within the dexterous workspace of the Inst9.”,4/27/06
ProjectE - TIM - 1677,Inst9 Level 5 Requirement 15 does not trace to the Inst9 SDD,3,Inst9 Level 5 Requirement 15 is not addressed in the Inst9 SDD. Requirement 15 states “The RAFSW shall support the ability to retain position knowledge across planned power cycles.”,4/27/06
ProjectE - TIM - 1675,Inst9 Level 5 Requirement 13 does not trace to the Inst9 SDD,3,The command overrun state is not explicitly or specifically addressed in Inst9 SDD. Inst9 Level 5 Requirement 13 states “The RAFSW shall abort both commands if a command is issued while another command is executing unless the second command is a stop or shutdown command. This is defined as a command overrun state. If this occurs the RAE will be shutdown if it is powered.” Section 2.3 Motion Control of RD SDD states “Collision-free command sequences will be verified on the ground prior to uploading to the Lander.”,4/27/06
ProjectE - TIM - 1674,Inst9 Level 5 Requirement 9 does not trace to the Inst9 SDD,3,No design descriptions in the Inst9 SDD specify verifying “the size of the message received from the low-speed PACI serial interface.” Inst9 Level 5 Requirement 9 states “The RAFSW shall verify the size of the message received from the low-speed PACI serial interface.”,4/27/06
ProjectE - TIM - 1673,Inst9 Level 5 Requirement 7 is not fully traceable in Inst9 SDD,3,"Inst9 Level 5 Requirement 7 specifies “The RAFSW shall produce EVRs in response to the following anomalous conditions: a) Errors in opening, reading and writing Inst9 files (status, history, parameter) b) EPS power-errors c) Initialization errors d) Unrecognized messages e) Command queue overrun.” No EVR handling for the “b) EPS power-errors,” “d) Unrecognized messages,” or “e) Command queue overrun” is included in the Inst9 SDD. Also, it is not clear if the RAFSW handles/processes “EPS power-errors” in accordance with Section 3.2.1.4 Fault Protection (FP) of Artifact 11) Inst9/Inst8 S/C ICD. Section 3.2.1.4 Fault Protection (FP) of Artifact 11) Inst9/Inst8 S/C ICD states “The Inst9 will receive no warning before losing power if either the spacecraft power bus or any of Inst9 load switches fails open or the spacecraft health is in jeopardy. Inst9 electronics shall be designed such that Spacecraft faults, which produce unplanned, unexpected interruptions in Inst9 power, will produce no damage to Inst9 components.”",4/27/06
ProjectE - TIM - 1672,Inst9 SDD Robotic Arm Fault Protection Table Contains Redundant “Power Off” Steps,3,"Inst9 SDD Table 7 Robotic Arm Fault Protection for Fault “file I/O” of Task ra_initialize specifies “power off” in both “Fault Expansion” and “After n Interruptions” steps. It is not clear what effects, if any, the second “power off” will have, especially in the fault recovery and status.",4/27/06
ProjectE - TIM - 1671,Inst9 SDD Figure 2. ProjectE Inst9 Level 0 Data Flow (Context) Diagram is Incorrect.,4,"In Section 3.2 Data and Control Flow, it is stated for RAFSW that “Successful completion of the task or fault information is communicated to external entities by setting the Inst9 global sequence or fault variables and sending engineering data to channelized telemetry.” Figure 2 ProjectE Inst9 Level 0 Data Flow (Context) Diagram, however, shows no external entity of Inst9 global sequence variable.",4/27/06
ProjectE - TIM - 1670,Inst9 SDD Figure 1. ProjectE Robotic Arm State Transition Diagram is Incomplete/Unclear.,4,"Inst9 SDD Figure 1 ProjectE Robotic Arm State Transition Diagram denotes “TaskSpawn (Inst9_Manger), InvokeInitializeManager” for the Initializing state, but Inst9_Actuator task initializing is missing or not reflected in the Diagram. Inst9 SDD Section 4.0 Program Structure states that “All tasks are spawned by the Lander software.”",4/27/06
ProjectE - TIM - 1669,Inst9 SDD on Non-Move is Unclear,4,"Inst9 Actuator Task, on receipt of a non-move command, in Inst9 SDD Section 4.2 Actuator Task, is to “Set data in history and/or send command to the PACI.” This is inconsistent with the data flow of Figure 4 Control Arm Data Flow Diagram. Figure 4 Control Arm Data Flow Diagram does not reflect the “Set data in history” for the non-move command.",4/27/06
ProjectE - TIM - 1668,Inst9 SDD on Shutdown is Unclear,4,"Inst9 Actuator Task (Section 4.2 Actuator Task), on receipt of a shutdown command, does not “write arm status to file.” This is inconsistent with other specifications of the Inst9 SDD. Figure 4 Control Arm Data Flow Diagram does not properly reflect the Shutdown flow, either. In addition, “Send shutdown command to Inst9_Actuator” in the Process of Section 4.2 Actuator Task is a documentation error. • Section 3.1 Behavioral Model states “If a shutdown command is received from the VM, the shutdown process will be initiated which stops the arm and writes arm status to the RAM file system for storage in Nonvolatile Memory.” • The Process of Section 4.1 Manager Task specifies “On receipt of a shutdown command Send shutdown command to Inst9_Actuator Request power off from EPS.” • The Process of Section 4.2 Actuator Task specifies “On receipt of a shutdown command Stop arm Send shutdown command to Inst9_Actuator.” • In Table 3. ProjectE Robotic Arm Non-move Commands, the Description of Ra_shutdown is to “Stop current command. Write arm status to file.”",4/27/06
ProjectE - TIM - 1667,Inst9 Actuator Task Loop Time Is Unclear,4,"The Process of (Section 4.2 of Inst9 SDD) Actuator Task, under Initialize, specifies “Set loop time to nominal.” No description of “nominal” is provided in the rest of the Inst9 SDD.",4/27/06
ProjectE - TIM - 1666,Inst9 SDD Actuator Task is Unclear,4,The Process of Section 4.2 Actuator Task specifies the following: “Read actuator queue On receipt of a task done message Write data to arm status file…” This is inconsistent with the data flow of Figure 4 Control Arm Data Flow Diagram. The arm status file writing is shown triggered from process “Monitor Sensors.”,4/27/06
ProjectE - TIM - 1665,Inst9 SDD is not Clear about Inst9_ManagerQueue,4,"Inst9 _ManagerQueue is depicted in Figure 3 ProjectE Inst9 Level 1 Data Flow Diagram as part of RAFSW and not as an external entity. This is consistent with Figure 2 ProjectE Inst9 Level 0 Data Flow Diagram. Inst9 SDD Figure 4 Control Arm Data Flow Diagram deviates from Figures 2 and 3. The Inst9_ManagerQueue is not displayed in Figure 4, thus implied or denoted as an external entity to RAFSW.",4/27/06
