TIM_Id,Subject,Severity,Description,Initiation_Date
ProjectF - TIM - 1740,FSW.SCI-19 not tested,3,"References: (1) ProjectF IDPU SRS Rev G FSW_001_TABLES (2) ProjectF IDPU FSW Comprehensive Performance Test THM_FSW_009D (1) says that requirement, FSW.SCI-19, will be tested by TEST_SCI_19. TEST_SCI_19 can not be found in (2)",8/25/06
ProjectF - TIM - 1739,FSW.FIT-3 not tested,3,"References: (1) ProjectF IDPU SRS Rev G FSW_001_TABLES (2) ProjectF IDPU FSW Comprehensive Performance Test THM_FSW_009D (1) says that requirement, FSW.FIT-3, will be tested by TEST_FIT_3. TEST_FIT_3 can not be found in (2)",8/25/06
ProjectF - TIM - 1738,FSW.FIT-2 not tested,3,"References: (1) ProjectF IDPU SRS Rev G FSW_001_TABLES (2) ProjectF IDPU FSW Comprehensive Performance Test THM_FSW_009D (1) says that requirement, FSW.FIT-2, will be tested by TEST_FIT_2. TEST_FIT_2 can not be found in (2)",8/25/06
ProjectF - TIM - 1737,FSW.EXEC-18 not tested,3,"References: (1) ProjectF IDPU SRS Rev G FSW_001_TABLES (2) ProjectF IDPU FSW Comprehensive Performance Test THM_FSW_009D (1) says that requirement, FSW.EXEC-18, will be tested by TEST_EXEC_18. TEST_EXEC_18 can not be found in (2)",8/25/06
ProjectF - TIM - 1736,TEST_CMD_4 bps represented as BPS,5,"Reference: (1) ProjectF IDPU FSW Comprehensive Performance Test THM_FSW_009D TEST_CMD_4 in (1) has an uplink rate set at ""1800 BPS"". This rate represents the uplink rate of 1800 bit per second. This rate should be marked as ""1800 bps"" as not confuse this tested rate with 1800 Bytes per second.",8/25/06
ProjectF - TIM - 1735,Lack of verification of IRU’s y-axis angular rate aspect of FSW.AC.14 in the Continuous Firing and Pulse Train Firing thruster modes,3,"The ACS test procedure apt_thrStopHighYRateA.proc [1] partially verifies requirement FSW.AC.14 in the SubSys1 SRS document [2], which calls for the termination of thrusters firing when the nutation angle goes out of range, by considering one aspect of the nutation angle. This is the IRU's y-axis angular rate output. However, this verification is only performed for the Sun Synchronous Pulsing thruster mode. No test procedure, available to IV&V, attempts to verify this aspect of FSW.AC.14 for the Continuous Firing and Pulse Train Firing modes. References: 1. SubSys1 ACS test procedure STOL script, apt_thrStopHighYRateA.proc, unspecified version, created December 27, 2005. 2. “ProjectF Flight Software Requirements Specification,” ProjectF – FSW – SRS, Release 3.1, June 14, 2006.",8/23/06
ProjectF - TIM - 1734,Lack of verification of IRU’s x-axis angular rate aspect of FSW.AC.14 in the Continuous Firing and Pulse Train Firing thruster modes,3,"The ACS test procedure apt_thrStopHighXRateA.proc [1] partially verifies requirement FSW.AC.14 in the SubSys1 SRS document [2], which calls for the termination of thrusters firing when the nutation angle goes out of range, by considering one aspect of the nutation angle. This is the IRU's x-axis angular rate output. However, this verification is only performed for the Sun Synchronous Pulsing thruster mode. No test procedure, available to IV&V, attempts to verify this aspect of FSW.AC.14 for the Continuous Firing and Pulse Train Firing modes. References: 1. SubSys1 ACS test procedure STOL script, apt_thrStopHighXRateA.proc, unspecified version, created December 27, 2005. 2. “ProjectF Flight Software Requirements Specification,” ProjectF – FSW – SRS, Release 3.1, June 14, 2006.",8/23/06
ProjectF - TIM - 1733,Lack of verification of FSW.AC.11 in the Pulse Train Firing thruster mode,3,"Requirement FSW.AC.11 in the SubSys1 SRS document [1], which calls for the termination of thrusters firing in the presence of an IRU failure (as indicated in that IRU's BIT status), has been verified in ACS test procedures apt_thrStopBITfailContinA.proc [2] and apt_thrStopBITfailSSA.proc [3] for the Continuous Firing and Sun Synchronous Pulsing thruster modes, respectively. However, no test procedure, available to IV&V, attempts to verify FSW.AC.11 in the Pulse Train Firing mode. References: 1. “ProjectF Flight Software Requirements Specification,” ProjectF – FSW – SRS, Release 3.1, June 14, 2006. 2. SubSys1 ACS test procedure STOL script, apt_thrStopBITfailContinA.proc, unspecified version, created December 27, 2005. 3. SubSys1 ACS test procedure STOL script, apt_thrStopBITfailSSA.proc, unspecified version, created January 10, 2006.",8/23/06
ProjectF - TIM - 1732,FSW.LM.06: proc only partially tests requirement,4,"Ref. [1] ProjectF Flight Software Test Matrix. 28 July 2006. [2] fslm_trip.proc,v 1.11 2006/03/06 21:05:22 rhanna Exp [1] claims [2] verifies FSW.LM.06. FSW.LM.06 requires, among other things, that FSW initiate an RTS. There is no test in [2] for specifically determining whether an RTS has been initiated. Instead, [2] attempts to use a limits-constraint trip counter as a proxy for determining whether an RTS has been initiated. The test on the trip counter is not equivalent to a determination of whether an RTS was intitiated. Recommendation: modify [2] to provide for testing whether an RTS has been initiated, and formally retest FSW.LM.06.",8/4/06
ProjectF - TIM - 1731,FSW.LM.08: proc only partially verifies requirement,3,"Ref. [1] ProjectF Flight Software Test Matrix. 28 July 2006. [2] fslm_trip.proc,v 1.11 2006/03/06 21:05:22 rhanna Exp [1] claims [2] verifies FSW.LM.08. FSW.LM.08 requires, among other things, that specific table-defined actions be taken upon a constraint violation. Although [2] tests various trip flags (see, for example, Lines 362 and 372, among many), there is no specific determination in [2] of whether the subsequent specific actions actions required by FSW.LM.08 are initiated/taken. Recommendation: modify [2] to provide verificatin of whether specific actions initiated/taken upon constraint violation and formally retest FSW.LM.08.",8/4/06
ProjectF - TIM - 1730,"FSW.LM.09: no ""operator inspection"" detail is identified",3,"Ref. [1] ProjectF FSW Requirements Test Matrix. 28 July 2006. [2] ProjectF Test Report. 28 July 2006. [1] states that the verification method for FSW.LM.09 is ""Operator Inspection"". FSW.LM.09 requires, among other things, FSW to respond to constraint violations within 250 msec of receipt of a telemetry packet containing the monitored value. ""Operator inspection"", as such, is an insufficient description of a method for verifying a requirement. For a verification method to be adequate, the method must prescribe the items to observed, and what the acceptable range of values for those items is. No such detail is provided in [1] or [2]. Recommendation: provide a detailed description of the items to be observed and what the acceptable range of values of those items is.",8/4/06
ProjectF - TIM - 1729,FSW.DS.05.02: Proc does not verify requirement,3,"Ref. [1] ProjectF Flight Software Test Matrix. 28 July 2006. [2] ProjectF Flight Software Test Report. 28 July 2006. Release 1.0 [3] fsds_stats.proc,v 1.5 2006/03/16 16:52:45 rhanna Exp [1]and [2] claim [3] verifies FSW.DS.05.02: Default quota allocation for Events is 1 MB. [3] does not verify FSW.DS.05.02. [2] does not address the issue substantially. Modify [3] to verify FSW.DS.05.02 and test the requirement.",8/4/06
ProjectF - TIM - 1728,FSW.DS.05.01: Proc does not verify requirement,3,"Ref. [1] ProjectF Flight Software Test Matrix. 28 July 2006. [2] ProjectF Flight Software Test Report. 28 July 2006. Release 1.0 [3] fsds_stats.proc,v 1.5 2006/03/16 16:52:45 rhanna Exp [1] and [2] claim [3] verifies FSW.DS.05.01: Default quota allocation for Stored Housekeeping is 15 MB. [3] does not verify FSW.DS.05.01. [2] does not address the issue. Modify [3] to verify FSW.DS.05.01 and test the requirement.",8/4/06
ProjectF - TIM - 1727,FSW.SC.02: proc uses aperiodic counters for a clock,3,"Ref. [1] ProjectF Flight Software Test Matrix. 28 July 2006. [2] fssc_scs.proc,v 1.9 2006/07/24 21:00:00 rhanna [1] claims that [2] verifies FSW.SC.02. FSW.SC.02 requires, among other things, that absolute time commands have a time resolution of one second. Showing that FSW performs as prescribed requires the test to sample a clock with a resolution of at least 2 Hz to avoid sample aliasing. [2] does not sample a clock. Instead, [2] uses aperiodic counters, which cannot be equivalent to any clock. Recommendation: modify [2] to use a clock to verify FSW.SC.02 and formally retest the requirement",8/4/06
ProjectF - TIM - 1726,FSW.SC.03: proc only partially verifies requirement,3,"Ref. [1] ProjectF Flight Software Test Matrix. 28 July 2006. [2] fssc_scs.proc,v 1.9 2006/07/24 21:00:00 rhanna Exp [1] claims that [2] verifies FSW.SC.03. FSW.SC.03 requires, among other things, that commands be issued when probe clock seconds are equal to the seconds value in the individual commands' absolute time field. Showing that FSW performs as prescribed requires the test to sample the probe clock. [2] does not sample the probe clock. Instead, [2] uses counters which are not equivalent to any clock. Recommendation: modify [2] to use a clock to verify FSW.SC.03 and formally retest the requirement",8/4/06
ProjectF - TIM - 1725,FSW.SC.05: proc only partially verifies requirement,3,"Ref. [1] ProjectF Flight Software Test Matrix. 28 July 2006. [2] fssc_rts.proc,v 1.12 2005/10/06 21:53:36 rhanna Exp [1] claims that [2] verifies FSW.SC.05. FSW.SC.05 requires, among other things, that the resolution for relative time-tagged commands be one second. Showing that FSW performs as prescribed requires the test to use a clock that is (a) independent of the item under test, and (b) has a resolution of at least 2 Hz to avoid sample-aliasing. No clock is used in [2] to verify FSW.SC.06. Instead, [2] uses a counter which is not equivalent to a clock. Recommendation: modify [2] to use a clock to verify FSW.SC.05 and formally retest the requirement",8/4/06
